Purchase ID,Customer Name,Age,Gender,City,Car Brand,Car Model,Fuel Type,Transmission,Purchase Date,Price,Loan Taken,Down Payment ,Loan Provider,Annual Income,Previous Car Owned,Customer Satisfaction Score
PUR118814,Lukas,59,Female,Cologne,Skoda,Passat,Petrol,Automatic,3/8/2021,"€ 8,000.00",Yes,"€ 10,839.00",Volksbank,"€ 83,656.00",Yes,3
PUR118815,Laura,54,Male,Frankfurt,Audi,Passat,Petrol,Manual,9/19/2023,"€ 38,833.52",Yes,"€ 3,891.00",None,"€ 51,505.00",Yes,4
PUR118816,Anna,56,Male,Munich,Porsche,Golf,Petrol,Manual,7/19/2023,"€ 34,065.69",Yes,"€ 13,199.00",Volksbank,"€ 57,946.00",No,4
PUR118817,Laura,60,Female,Berlin,Volkswagen,C-Class,Diesel,Manual,6/19/2021,"€ 26,765.92",Yes,"€ 13,972.00",Deutsche Bank,"€ 95,853.00",Yes,2
PUR118818,Felix,54,Female,Frankfurt,Mercedes,Octavia,Petrol,Manual,2/8/2022,"€ 22,627.60",Yes,"€ 14,427.00",Deutsche Bank,"€ 103,430.00",No,2
PUR118819,Hans,38,Female,Munich,BMW,A3,Petrol,Automatic,9/15/2023,"€ 19,024.16",Yes,"€ 9,247.00",Deutsche Bank,"€ 89,454.00",No,4
PUR118820,Tim,31,Male,Munich,Volkswagen,C-Class,Petrol,Automatic,6/16/2022,"€ 22,546.55",Yes,"€ 10,880.00",Volksbank,"€ 80,556.00",No,5
PUR118821,Sophie,45,Male,Munich,Volkswagen,A3,Diesel,Automatic,12/24/2023,"€ 30,537.57",Yes,"€ 14,343.00",None,"€ 118,820.00",No,4
PUR118822,Felix,20,Male,Stuttgart,Mercedes,Insignia,Petrol,Manual,12/3/2021,"€ 31,015.53",No,"€ 11,478.00",None,"€ 34,536.00",No,1
PUR118823,Tim,67,Male,Frankfurt,BMW,Passat,Petrol,Automatic,10/18/2022,"€ 27,644.26",Yes,"€ 9,999.00",Deutsche Bank,"€ 119,843.00",No,4
PUR118824,Hans,36,Male,Munich,BMW,C-Class,Petrol,Automatic,9/2/2021,"€ 45,782.49",Yes,"€ 5,160.00",Deutsche Bank,"€ 55,840.00",No,4
PUR118825,Felix,78,Female,Munich,Volkswagen,A3,Petrol,Manual,3/1/2022,"€ 17,970.61",Yes,"€ 3,846.00",Commerzbank,"€ 111,340.00",No,5
PUR118826,Tim,51,Male,Berlin,Porsche,Octavia,Diesel,Manual,3/9/2021,"€ 8,000.00",Yes,"€ 14,536.00",Commerzbank,"€ 97,105.00",Yes,5
PUR118827,Laura,38,Female,Frankfurt,Volkswagen,A3,Petrol,Manual,4/25/2024,"€ 35,928.62",Yes,"€ 11,614.00",Deutsche Bank,"€ 61,106.00",Yes,4
PUR118828,Sophie,48,Male,Berlin,Mercedes,Passat,Hybrid,Automatic,9/19/2023,"€ 31,724.58",No,"€ 3,625.00",Commerzbank,"€ 41,293.00",No,4
PUR118829,Julia,51,Male,Other,BMW,Insignia,Hybrid,Automatic,1/23/2024,"€ 19,858.95",Yes,"€ 11,456.00",Commerzbank,"€ 85,353.00",Yes,4
PUR118830,Hans,39,Female,Frankfurt,Audi,911,Electric,Manual,6/28/2021,"€ 18,216.77",No,"€ 4,837.00",Commerzbank,"€ 101,198.00",No,4
PUR118831,Laura,39,Male,Hamburg,Volkswagen,911,Diesel,Manual,2/13/2021,"€ 27,072.32",Yes,"€ 2,622.00",Commerzbank,"€ 34,073.00",No,4
PUR118832,Lukas,43,Male,Stuttgart,Volkswagen,Golf,Electric,Manual,11/15/2021,"€ 19,338.54",Yes,"€ 9,212.00",None,"€ 64,630.00",Yes,4
PUR118833,Sophie,66,Male,Frankfurt,Opel,Golf,Electric,Automatic,10/28/2023,"€ 18,577.84",Yes,"€ 1,342.00",Deutsche Bank,"€ 70,218.00",No,4
PUR118834,Julia,42,Female,Stuttgart,Volkswagen,X5,Electric,Manual,1/15/2024,"€ 35,690.68",Yes,"€ 12,315.00",Deutsche Bank,"€ 22,259.00",No,4
PUR118835,Hans,47,Female,Frankfurt,Opel,A3,Petrol,Automatic,4/13/2021,"€ 19,752.18",No,"€ 6,515.00",Deutsche Bank,"€ 30,894.00",Yes,3
PUR118836,Sophie,20,Male,Munich,Mercedes,Insignia,Diesel,Automatic,5/3/2024,"€ 10,654.89",No,"€ 4,217.00",Commerzbank,"€ 110,656.00",Yes,4
PUR118837,Tim,52,Male,Other,Volkswagen,Passat,Diesel,Automatic,1/28/2023,"€ 15,386.92",Yes,"€ 6,998.00",Deutsche Bank,"€ 55,426.00",No,3
PUR118838,Laura,30,Male,Hamburg,Volkswagen,Golf,Diesel,Manual,3/20/2023,"€ 31,073.48",Yes,"€ 6,734.00",Deutsche Bank,"€ 79,238.00",No,3
PUR118839,Hans,41,Male,Cologne,Skoda,Golf,Petrol,Manual,5/14/2021,"€ 23,677.23",Yes,"€ 7,634.00",Deutsche Bank,"€ 86,870.00",Yes,1
PUR118840,Lukas,51,Male,Berlin,Mercedes,Insignia,Petrol,Automatic,3/14/2021,"€ 35,681.87",Yes,"€ 7,412.00",Commerzbank,"€ 87,445.00",Yes,2
PUR118841,Lukas,53,Female,Berlin,Audi,911,Electric,Manual,7/29/2022,"€ 38,448.56",No,"€ 12,357.00",Deutsche Bank,"€ 66,731.00",Yes,3
PUR118842,Tim,43,Female,Frankfurt,Mercedes,Octavia,Diesel,Automatic,10/7/2021,"€ 31,979.61",Yes,"€ 14,598.00",Deutsche Bank,"€ 51,990.00",Yes,3
PUR118843,Hans,24,Male,Berlin,Volkswagen,911,Diesel,Manual,9/8/2021,"€ 23,823.53",Yes,"€ 5,394.00",Deutsche Bank,"€ 84,028.00",No,1
PUR118844,Laura,22,Female,Frankfurt,Volkswagen,C-Class,Petrol,Automatic,6/8/2022,"€ 27,037.78",Yes,"€ 8,924.00",Deutsche Bank,"€ 43,961.00",No,4
PUR118845,Felix,59,Male,Berlin,Mercedes,C-Class,Diesel,Manual,12/2/2023,"€ 24,823.65",Yes,"€ 11,020.00",None,"€ 106,299.00",No,5
PUR118846,Sophie,53,Female,Munich,Volkswagen,Octavia,Electric,Manual,12/17/2022,"€ 31,000.35",Yes,"€ 14,728.00",Deutsche Bank,"€ 79,167.00",No,1
PUR118847,Lukas,19,Male,Munich,Audi,Insignia,Diesel,Manual,8/24/2024,"€ 15,265.49",Yes,"€ 3,384.00",Commerzbank,"€ 88,970.00",Yes,5
PUR118848,Hans,63,Male,Munich,Volkswagen,A3,Electric,Manual,7/26/2024,"€ 34,547.31",Yes,"€ 7,427.00",Deutsche Bank,"€ 112,151.00",Yes,4
PUR118849,Tim,54,Male,Hamburg,Mercedes,Insignia,Electric,Manual,5/27/2021,"€ 34,181.31",Yes,"€ 1,900.00",Deutsche Bank,"€ 57,642.00",No,4
PUR118850,Tim,49,Male,Berlin,BMW,Octavia,Petrol,Manual,1/8/2021,"€ 17,406.59",No,"€ 3,978.00",Volksbank,"€ 95,981.00",No,4
PUR118851,Hans,65,Male,Cologne,Volkswagen,Insignia,Diesel,Manual,8/23/2023,"€ 8,000.00",Yes,"€ 13,039.00",None,"€ 54,853.00",No,2
PUR118852,Felix,49,Male,Munich,Audi,Octavia,Petrol,Automatic,9/30/2024,"€ 28,320.27",Yes,"€ 11,200.00",Deutsche Bank,"€ 92,147.00",No,4
PUR118853,Lukas,44,Male,Berlin,Volkswagen,911,Petrol,Automatic,10/26/2021,"€ 32,136.63",Yes,"€ 9,709.00",Commerzbank,"€ 88,682.00",No,4
PUR118854,Sophie,39,Male,Hamburg,Mercedes,Octavia,Diesel,Automatic,2/7/2022,"€ 35,941.13",Yes,"€ 9,621.00",Commerzbank,"€ 34,140.00",Yes,4
PUR118855,Laura,58,Male,Frankfurt,Skoda,X5,Diesel,Manual,8/13/2021,"€ 25,709.00",Yes,"€ 9,382.00",Commerzbank,"€ 25,124.00",No,2
PUR118856,Felix,38,Male,Cologne,BMW,C-Class,Petrol,Manual,12/1/2024,"€ 43,195.42",Yes,"€ 7,112.00",None,"€ 116,139.00",Yes,2
PUR118857,Tim,20,Male,Cologne,Volkswagen,X5,Petrol,Manual,6/4/2024,"€ 26,082.48",No,"€ 1,494.00",Commerzbank,"€ 26,163.00",Yes,4
PUR118859,Lukas,26,Female,Stuttgart,Mercedes,911,Petrol,Manual,12/13/2022,"€ 45,165.66",Yes,"€ 13,493.00",Commerzbank,"€ 41,644.00",No,2
PUR118860,Julia,58,Male,Berlin,Volkswagen,C-Class,Petrol,Automatic,10/10/2021,"€ 23,481.85",No,"€ 8,436.00",Deutsche Bank,"€ 96,858.00",No,2
PUR118861,Anna,61,Male,Munich,Volkswagen,Passat,Hybrid,Automatic,2/15/2021,"€ 32,838.25",No,"€ 12,610.00",Volksbank,"€ 101,377.00",No,4
PUR118862,Hans,36,Female,Frankfurt,Volkswagen,C-Class,Petrol,Manual,3/4/2021,"€ 30,840.10",Yes,"€ 12,134.00",Deutsche Bank,"€ 82,421.00",Yes,1
PUR118863,Lukas,46,Male,Stuttgart,Volkswagen,C-Class,Petrol,Manual,11/13/2022,"€ 8,000.00",Yes,"€ 5,939.00",Commerzbank,"€ 58,801.00",No,5
PUR118864,Felix,22,Male,Cologne,Mercedes,Insignia,Diesel,Manual,2/28/2022,"€ 36,468.72",Yes,"€ 9,760.00",Deutsche Bank,"€ 65,127.00",No,4
PUR118865,Felix,62,Male,Frankfurt,BMW,Octavia,Electric,Automatic,7/28/2021,"€ 36,070.06",No,"€ 9,176.00",Volksbank,"€ 71,670.00",No,4
PUR118866,Sophie,53,Male,Cologne,Skoda,C-Class,Electric,Manual,6/16/2023,"€ 13,263.69",Yes,"€ 6,967.00",Deutsche Bank,"€ 56,638.00",No,3
PUR118867,Laura,32,Male,Hamburg,Volkswagen,Octavia,Petrol,Manual,6/16/2024,"€ 11,975.94",No,"€ 14,234.00",Commerzbank,"€ 25,816.00",No,4
PUR118868,Laura,46,Female,Frankfurt,Volkswagen,C-Class,Diesel,Automatic,4/9/2023,"€ 16,692.90",Yes,"€ 12,638.00",Commerzbank,"€ 48,338.00",Yes,2
PUR118869,Lukas,63,Female,Munich,Opel,A3,Petrol,Automatic,4/22/2021,"€ 39,435.95",No,"€ 14,401.00",Deutsche Bank,"€ 66,192.00",No,4
PUR118870,Hans,21,Male,Stuttgart,Volkswagen,Insignia,Hybrid,Automatic,3/23/2022,"€ 35,811.23",No,"€ 6,962.00",Deutsche Bank,"€ 49,275.00",No,4
PUR118871,Anna,58,Male,Other,Audi,X5,Petrol,Automatic,7/10/2022,"€ 36,041.23",No,"€ 5,038.00",Volksbank,"€ 94,631.00",No,1
PUR118872,Hans,74,Female,Stuttgart,Volkswagen,911,Petrol,Automatic,10/12/2023,"€ 43,445.23",Yes,"€ 8,358.00",Deutsche Bank,"€ 84,637.00",Yes,3
PUR118873,Anna,61,Male,Stuttgart,Volkswagen,X5,Petrol,Manual,1/26/2022,"€ 58,664.34",Yes,"€ 2,104.00",None,"€ 112,078.00",No,4
PUR118874,Laura,38,Female,Hamburg,Volkswagen,C-Class,Petrol,Automatic,9/24/2022,"€ 31,243.22",No,"€ 14,162.00",Deutsche Bank,"€ 97,596.00",No,4
PUR118875,Tim,63,Female,Other,Opel,Golf,Petrol,Manual,11/4/2021,"€ 33,234.39",No,"€ 6,898.00",Commerzbank,"€ 48,184.00",No,4
PUR118876,Julia,61,Female,Hamburg,BMW,A3,Petrol,Automatic,6/11/2023,"€ 8,000.00",No,"€ 14,365.00",None,"€ 117,956.00",No,4
PUR118877,Hans,67,Male,Stuttgart,BMW,A3,Petrol,Manual,6/18/2024,"€ 23,133.65",No,"€ 1,507.00",Commerzbank,"€ 57,729.00",No,4
PUR118878,Sophie,36,Male,Frankfurt,BMW,911,Diesel,Automatic,8/13/2022,"€ 36,520.40",No,"€ 12,146.00",Deutsche Bank,"€ 109,724.00",Yes,5
PUR118879,Hans,41,Female,Hamburg,Porsche,A3,Diesel,Automatic,8/5/2021,"€ 29,875.83",Yes,"€ 1,664.00",None,"€ 119,043.00",No,4
PUR118880,Anna,65,Female,Munich,Volkswagen,Golf,Petrol,Automatic,2/7/2024,"€ 37,588.10",Yes,"€ 7,582.00",Volksbank,"€ 89,508.00",Yes,5
PUR118881,Hans,62,Male,Frankfurt,Volkswagen,911,Petrol,Manual,6/1/2021,"€ 46,041.30",Yes,"€ 8,568.00",Commerzbank,"€ 76,388.00",Yes,2
PUR118882,Anna,51,Male,Other,Volkswagen,Insignia,Petrol,Automatic,2/1/2023,"€ 19,157.61",Yes,"€ 2,574.00",Commerzbank,"€ 55,417.00",No,2
PUR118883,Felix,56,Female,Other,Volkswagen,Octavia,Petrol,Automatic,5/4/2022,"€ 8,000.00",No,"€ 7,567.00",Volksbank,"€ 73,583.00",Yes,4
PUR118884,Julia,63,Male,Frankfurt,BMW,Insignia,Electric,Automatic,2/20/2022,"€ 8,000.00",Yes,"€ 10,840.00",Deutsche Bank,"€ 62,212.00",No,5
PUR118885,Lukas,22,Male,Cologne,Opel,Passat,Petrol,Automatic,11/9/2023,"€ 19,936.55",Yes,"€ 13,399.00",None,"€ 49,572.00",Yes,4
PUR118886,Hans,57,Female,Other,Volkswagen,Octavia,Petrol,Manual,7/18/2021,"€ 32,448.37",Yes,"€ 7,099.00",Volksbank,"€ 22,352.00",No,3
PUR118887,Hans,59,Male,Munich,Volkswagen,X5,Diesel,Automatic,5/7/2022,"€ 19,759.50",Yes,"€ 10,753.00",Commerzbank,"€ 70,828.00",Yes,3
PUR118888,Tim,65,Female,Munich,Audi,A3,Petrol,Automatic,7/15/2023,"€ 20,208.85",No,"€ 12,530.00",Commerzbank,"€ 27,281.00",No,2
PUR118889,Sophie,38,Male,Frankfurt,Audi,A3,Petrol,Automatic,9/6/2021,"€ 31,692.87",No,"€ 10,764.00",Deutsche Bank,"€ 118,185.00",Yes,2
PUR118890,Sophie,49,Male,Munich,Audi,X5,Diesel,Automatic,5/26/2022,"€ 30,810.15",Yes,"€ 10,631.00",Volksbank,"€ 64,253.00",Yes,5
PUR118891,Hans,26,Male,Berlin,Volkswagen,X5,Petrol,Automatic,4/12/2022,"€ 22,475.29",No,"€ 13,737.00",Volksbank,"€ 50,318.00",Yes,2
PUR118892,Tim,43,Male,Berlin,Mercedes,Octavia,Petrol,Manual,12/12/2024,"€ 12,697.29",Yes,"€ 8,519.00",Commerzbank,"€ 54,483.00",No,4
PUR118893,Lukas,42,Male,Berlin,Audi,X5,Diesel,Manual,3/11/2023,"€ 13,375.10",Yes,"€ 12,460.00",Commerzbank,"€ 110,076.00",No,4
PUR118894,Julia,44,Male,Berlin,Audi,911,Petrol,Manual,6/24/2022,"€ 22,334.79",Yes,"€ 13,847.00",Volksbank,"€ 107,493.00",No,5
PUR118895,Julia,36,Female,Cologne,BMW,911,Petrol,Manual,1/17/2022,"€ 21,422.99",Yes,"€ 2,093.00",Deutsche Bank,"€ 114,542.00",No,4
PUR118896,Anna,35,Male,Stuttgart,Audi,Passat,Hybrid,Automatic,9/15/2021,"€ 31,135.14",Yes,"€ 7,736.00",None,"€ 103,332.00",Yes,2
PUR118897,Felix,50,Female,Frankfurt,Mercedes,X5,Diesel,Manual,3/27/2024,"€ 30,142.52",Yes,"€ 13,543.00",None,"€ 31,466.00",Yes,5
PUR118898,Felix,58,Female,Munich,Porsche,C-Class,Diesel,Automatic,2/26/2021,"€ 18,411.07",Yes,"€ 2,713.00",Volksbank,"€ 46,463.00",Yes,5
PUR118899,Tim,45,Female,Berlin,Audi,Passat,Diesel,Manual,11/27/2024,"€ 27,540.30",Yes,"€ 5,780.00",Commerzbank,"€ 29,550.00",Yes,2
PUR118900,Laura,34,Female,Berlin,BMW,Golf,Diesel,Manual,4/23/2021,"€ 34,478.14",Yes,"€ 10,092.00",None,"€ 79,171.00",No,4
PUR118901,Laura,40,Male,Munich,Volkswagen,C-Class,Petrol,Manual,11/12/2023,"€ 25,958.25",Yes,"€ 10,618.00",Deutsche Bank,"€ 43,435.00",No,2
PUR118902,Laura,52,Male,Other,Audi,C-Class,Diesel,Manual,10/7/2024,"€ 29,278.69",Yes,"€ 7,590.00",Commerzbank,"€ 69,743.00",Yes,3
PUR118903,Julia,28,Male,Berlin,Porsche,A3,Diesel,Automatic,5/20/2021,"€ 25,701.26",Yes,"€ 11,459.00",None,"€ 52,474.00",No,4
PUR118904,Felix,55,Female,Other,BMW,C-Class,Diesel,Manual,5/14/2024,"€ 19,734.88",No,"€ 10,109.00",Volksbank,"€ 26,729.00",No,1
PUR118905,Hans,40,Female,Berlin,Volkswagen,X5,Petrol,Manual,1/31/2023,"€ 32,136.80",Yes,"€ 12,213.00",Volksbank,"€ 71,524.00",Yes,4
PUR118906,Sophie,51,Female,Stuttgart,Mercedes,X5,Hybrid,Manual,1/25/2021,"€ 8,000.00",Yes,"€ 8,257.00",Volksbank,"€ 60,527.00",No,3
PUR118907,Laura,76,Male,Frankfurt,Opel,Octavia,Diesel,Automatic,1/11/2022,"€ 9,154.98",No,"€ 7,228.00",None,"€ 48,788.00",No,3
PUR118908,Felix,28,Male,Hamburg,BMW,Golf,Petrol,Automatic,11/15/2024,"€ 8,000.00",No,"€ 11,395.00",Commerzbank,"€ 96,502.00",No,4
PUR118909,Anna,65,Male,Berlin,Audi,Octavia,Petrol,Automatic,3/25/2023,"€ 21,895.72",Yes,"€ 3,211.00",Commerzbank,"€ 112,964.00",Yes,5
PUR118910,Sophie,51,Male,Berlin,Volkswagen,911,Diesel,Manual,3/26/2021,"€ 11,317.13",Yes,"€ 9,019.00",Volksbank,"€ 75,294.00",No,4
PUR118911,Anna,62,Male,Stuttgart,Porsche,A3,Petrol,Manual,10/13/2023,"€ 18,563.38",Yes,"€ 3,172.00",Deutsche Bank,"€ 32,037.00",No,4
PUR118912,Tim,44,Female,Stuttgart,Volkswagen,Passat,Electric,Manual,11/22/2022,"€ 23,935.70",No,"€ 5,304.00",Deutsche Bank,"€ 37,881.00",Yes,4
PUR118913,Laura,59,Male,Berlin,Volkswagen,X5,Diesel,Automatic,12/3/2021,"€ 25,921.08",Yes,"€ 2,497.00",Commerzbank,"€ 23,035.00",Yes,4
PUR118914,Laura,60,Male,Berlin,Volkswagen,Golf,Petrol,Manual,5/1/2024,"€ 29,928.61",Yes,"€ 2,965.00",None,"€ 101,286.00",No,5
PUR118915,Hans,47,Female,Berlin,BMW,X5,Petrol,Manual,4/2/2024,"€ 21,335.30",Yes,"€ 10,925.00",Commerzbank,"€ 31,390.00",No,3
PUR118916,Lukas,46,Male,Berlin,Audi,Golf,Petrol,Manual,4/15/2022,"€ 26,643.69",Yes,"€ 5,611.00",Volksbank,"€ 48,378.00",Yes,5
PUR118917,Anna,60,Male,Berlin,BMW,X5,Petrol,Automatic,4/21/2022,"€ 30,067.66",Yes,"€ 1,436.00",Deutsche Bank,"€ 116,193.00",No,4
PUR118918,Hans,79,Female,Berlin,Mercedes,Insignia,Petrol,Manual,1/25/2024,"€ 24,368.04",Yes,"€ 10,910.00",Deutsche Bank,"€ 77,444.00",No,4
PUR118919,Sophie,34,Female,Cologne,Audi,Passat,Petrol,Automatic,7/16/2022,"€ 10,843.00",Yes,"€ 5,110.00",None,"€ 106,381.00",Yes,3
PUR118920,Tim,49,Female,Cologne,Volkswagen,Golf,Petrol,Manual,10/29/2023,"€ 8,000.00",Yes,"€ 7,295.00",Volksbank,"€ 74,466.00",Yes,5
PUR118921,Lukas,43,Female,Munich,BMW,Insignia,Diesel,Automatic,8/17/2024,"€ 37,787.92",Yes,"€ 2,377.00",Deutsche Bank,"€ 62,643.00",No,4
PUR118922,Tim,30,Male,Frankfurt,Volkswagen,Golf,Diesel,Automatic,1/30/2021,"€ 17,641.24",Yes,"€ 1,508.00",Commerzbank,"€ 79,499.00",Yes,3
PUR118923,Lukas,50,Male,Berlin,Volkswagen,Golf,Petrol,Automatic,1/23/2024,"€ 15,731.72",No,"€ 8,749.00",Commerzbank,"€ 111,673.00",Yes,4
PUR118924,Anna,53,Female,Stuttgart,Opel,Insignia,Hybrid,Manual,12/20/2022,"€ 32,073.49",Yes,"€ 2,347.00",Commerzbank,"€ 114,876.00",No,3
PUR118925,Tim,66,Male,Munich,BMW,Insignia,Petrol,Automatic,4/9/2023,"€ 8,000.00",Yes,"€ 10,971.00",Volksbank,"€ 87,319.00",No,4
PUR118926,Laura,45,Male,Munich,Porsche,X5,Petrol,Manual,4/9/2023,"€ 31,419.56",Yes,"€ 13,716.00",Commerzbank,"€ 116,556.00",No,4
PUR118927,Hans,43,Male,Berlin,BMW,C-Class,Diesel,Manual,1/22/2022,"€ 45,165.43",No,"€ 5,333.00",Deutsche Bank,"€ 82,525.00",Yes,3
PUR118928,Hans,55,Female,Stuttgart,Volkswagen,Golf,Electric,Automatic,8/27/2021,"€ 26,554.01",Yes,"€ 3,992.00",None,"€ 106,561.00",No,1
PUR118929,Hans,73,Male,Cologne,BMW,Octavia,Diesel,Automatic,10/22/2022,"€ 27,610.59",No,"€ 2,427.00",Volksbank,"€ 23,072.00",No,3
PUR118930,Hans,48,Female,Cologne,BMW,Golf,Petrol,Manual,4/5/2024,"€ 21,732.15",Yes,"€ 14,133.00",None,"€ 35,595.00",Yes,4
PUR118931,Julia,65,Female,Frankfurt,BMW,Passat,Hybrid,Manual,7/13/2024,"€ 8,000.00",Yes,"€ 11,739.00",Commerzbank,"€ 67,274.00",Yes,2
PUR118932,Julia,38,Male,Berlin,BMW,X5,Petrol,Automatic,11/2/2021,"€ 37,948.76",Yes,"€ 3,572.00",Deutsche Bank,"€ 112,817.00",No,3
PUR118933,Felix,40,Female,Berlin,BMW,X5,Electric,Automatic,4/16/2024,"€ 32,753.82",No,"€ 9,076.00",Deutsche Bank,"€ 82,420.00",Yes,3
PUR118934,Laura,41,Male,Hamburg,Mercedes,Insignia,Diesel,Automatic,2/12/2021,"€ 38,228.95",Yes,"€ 7,468.00",Deutsche Bank,"€ 32,036.00",No,4
PUR118935,Sophie,46,Male,Cologne,Audi,911,Diesel,Manual,12/23/2021,"€ 22,573.94",Yes,"€ 13,009.00",Commerzbank,"€ 31,301.00",No,5
PUR118936,Laura,27,Female,Frankfurt,Mercedes,Golf,Diesel,Manual,1/14/2024,"€ 36,885.74",Yes,"€ 13,723.00",Commerzbank,"€ 37,440.00",No,4
PUR118937,Tim,34,Male,Hamburg,Volkswagen,C-Class,Diesel,Automatic,6/30/2022,"€ 31,435.68",Yes,"€ 7,611.00",Commerzbank,"€ 56,320.00",No,3
PUR118938,Laura,73,Female,Cologne,Mercedes,911,Hybrid,Manual,3/24/2021,"€ 28,487.18",Yes,"€ 6,340.00",Deutsche Bank,"€ 117,153.00",Yes,4
PUR118939,Laura,64,Female,Munich,BMW,Insignia,Petrol,Manual,2/2/2024,"€ 19,384.04",Yes,"€ 6,229.00",Commerzbank,"€ 52,059.00",No,2
PUR118940,Julia,28,Male,Berlin,Volkswagen,Insignia,Diesel,Manual,1/2/2022,"€ 38,245.96",Yes,"€ 8,492.00",Deutsche Bank,"€ 103,753.00",No,4
PUR118941,Lukas,61,Male,Cologne,BMW,Insignia,Petrol,Manual,10/31/2021,"€ 21,464.47",Yes,"€ 3,040.00",Commerzbank,"€ 65,733.00",No,4
PUR118942,Lukas,40,Female,Hamburg,Audi,Octavia,Petrol,Automatic,8/10/2024,"€ 13,283.96",Yes,"€ 3,883.00",Commerzbank,"€ 59,971.00",Yes,2
PUR118943,Julia,64,Male,Cologne,Audi,Passat,Petrol,Manual,8/14/2021,"€ 20,608.60",Yes,"€ 1,256.00",Commerzbank,"€ 57,158.00",No,5
PUR118944,Julia,38,Male,Frankfurt,Mercedes,911,Petrol,Automatic,6/1/2022,"€ 28,040.73",Yes,"€ 1,623.00",Volksbank,"€ 44,625.00",Yes,3
PUR118945,Laura,39,Female,Frankfurt,BMW,A3,Diesel,Automatic,11/23/2021,"€ 39,602.91",Yes,"€ 12,135.00",Commerzbank,"€ 83,360.00",Yes,2
PUR118946,Hans,56,Male,Cologne,Opel,Golf,Petrol,Manual,4/12/2024,"€ 21,993.38",Yes,"€ 3,138.00",Commerzbank,"€ 111,500.00",No,5
PUR118947,Anna,44,Female,Stuttgart,Audi,X5,Petrol,Automatic,2/6/2023,"€ 25,641.82",No,"€ 13,400.00",Volksbank,"€ 111,357.00",Yes,5
PUR118948,Sophie,51,Female,Stuttgart,Volkswagen,Insignia,Diesel,Manual,9/27/2024,"€ 22,456.57",Yes,"€ 11,777.00",None,"€ 55,753.00",No,4
PUR118949,Hans,40,Female,Berlin,Volkswagen,Insignia,Petrol,Manual,11/12/2024,"€ 26,943.00",Yes,"€ 11,108.00",Commerzbank,"€ 45,499.00",No,4
PUR118950,Laura,72,Male,Stuttgart,Audi,Passat,Electric,Manual,9/29/2024,"€ 51,456.63",Yes,"€ 2,586.00",Deutsche Bank,"€ 64,961.00",No,2
PUR118951,Tim,39,Male,Frankfurt,Mercedes,C-Class,Diesel,Manual,2/19/2021,"€ 35,290.36",Yes,"€ 9,182.00",Deutsche Bank,"€ 98,857.00",Yes,4
PUR118952,Hans,51,Female,Berlin,Audi,C-Class,Petrol,Automatic,10/4/2024,"€ 23,612.97",Yes,"€ 9,967.00",Deutsche Bank,"€ 33,528.00",Yes,4
PUR118953,Anna,41,Female,Frankfurt,Opel,Passat,Petrol,Manual,11/12/2024,"€ 33,979.00",Yes,"€ 1,258.00",Volksbank,"€ 57,023.00",Yes,4
PUR118954,Tim,38,Female,Other,Volkswagen,911,Petrol,Manual,2/22/2023,"€ 47,298.36",Yes,"€ 13,230.00",Commerzbank,"€ 52,755.00",No,3
PUR118955,Lukas,65,Male,Frankfurt,Volkswagen,Passat,Petrol,Manual,7/14/2024,"€ 17,257.81",No,"€ 2,476.00",Deutsche Bank,"€ 65,145.00",No,4
PUR118956,Tim,73,Male,Berlin,BMW,911,Petrol,Automatic,11/16/2024,"€ 28,548.30",Yes,"€ 9,056.00",Commerzbank,"€ 107,796.00",Yes,3
PUR118957,Hans,44,Female,Hamburg,BMW,Passat,Petrol,Manual,2/12/2021,"€ 10,321.33",Yes,"€ 14,172.00",Deutsche Bank,"€ 90,396.00",No,4
PUR118958,Lukas,42,Female,Frankfurt,BMW,Golf,Petrol,Automatic,12/1/2024,"€ 12,989.85",Yes,"€ 6,825.00",Volksbank,"€ 21,999.00",No,4
PUR118959,Laura,26,Female,Munich,Opel,A3,Electric,Manual,10/27/2021,"€ 20,108.88",No,"€ 8,271.00",Deutsche Bank,"€ 75,266.00",Yes,3
PUR118960,Julia,44,Female,Munich,Porsche,Passat,Petrol,Automatic,10/30/2022,"€ 8,910.12",No,"€ 12,607.00",Deutsche Bank,"€ 77,505.00",Yes,3
PUR118961,Sophie,21,Male,Frankfurt,Volkswagen,Passat,Petrol,Automatic,9/10/2023,"€ 14,351.53",No,"€ 2,517.00",Deutsche Bank,"€ 74,101.00",Yes,4
PUR118962,Laura,67,Male,Stuttgart,Opel,C-Class,Hybrid,Manual,5/17/2021,"€ 11,724.41",Yes,"€ 14,863.00",Commerzbank,"€ 26,538.00",No,5
PUR118963,Laura,51,Male,Munich,BMW,911,Diesel,Automatic,6/28/2024,"€ 42,295.35",No,"€ 12,425.00",Commerzbank,"€ 74,806.00",Yes,1
PUR118964,Tim,61,Male,Other,Volkswagen,A3,Hybrid,Manual,5/6/2023,"€ 9,532.87",Yes,"€ 10,230.00",Deutsche Bank,"€ 55,850.00",No,4
PUR118965,Lukas,59,Male,Stuttgart,Volkswagen,C-Class,Petrol,Manual,9/6/2022,"€ 25,081.60",Yes,"€ 4,182.00",Volksbank,"€ 113,312.00",Yes,3
